,Rs_down,Rs_up,Rd_down,Rd_up,Rs_coverage,Rd_coverage,R_oracle,metric,id_method,est_method,ls
3,-0.11966067351728885,0.03590320350613947,-0.11966067351728893,0.03590320350613939,1.0,1.0,-0.06750180242878051,m_a=1,MSM,plugin,1.0
4,-0.20076734338485433,0.13466734338485442,-0.11087082948097002,0.044770829480970054,1.0,1.0,-0.06749999999999996,m_u,MSM,plugin,1.0
0,-0.22344434919585215,0.1012792674464178,-0.14547811578617592,0.02444077857280147,1.0,1.0,-0.06816822802471598,m_y=1,MSM,plugin,1.0
1,-0.16291984420023453,0.16809557234548603,-0.07215545075504451,0.09160803083146576,1.0,1.0,0.06181015452538632,m_y=0,MSM,plugin,1.0
2,-0.2769192398481718,0.23975710657377483,-0.09512719365839245,0.057965060383995536,1.0,1.0,-0.06488248564885557,m_a=0,MSM,plugin,1.0
3,-0.12321092986075599,0.02851857622042393,-0.12321092986075603,0.02851857622042392,1.0,1.0,-0.0650957055266217,m_a=1,MSM,plugin,1.0
4,-0.19970586994564252,0.13390586994564255,-0.10853715878146819,0.0427371587814682,1.0,1.0,-0.06500000000000003,m_u,MSM,plugin,1.0
0,-0.2297672045395122,0.09205500842617736,-0.1529540232979472,0.014758654482583141,1.0,1.0,-0.07971087240236924,m_y=1,MSM,plugin,1.0
1,-0.17187316133262298,0.15635516349429826,-0.08291695324656305,0.07937462233328305,1.0,1.0,0.0576750672377727,m_y=0,MSM,plugin,1.0
2,-0.2716385385177972,0.24080175231835085,-0.0922406573667349,0.06140387116728856,1.0,1.0,-0.06834899450407833,m_a=0,MSM,plugin,1.0
3,-0.12325154102116578,0.026386716681489775,-0.12325154102116583,0.02638671668148977,1.0,1.0,-0.06905022599988953,m_a=1,MSM,plugin,1.0
4,-0.19637281946879068,0.1329728194687907,-0.105741009911274,0.04234100991127397,1.0,1.0,-0.06865,m_u,MSM,plugin,1.0
0,-0.21531155645891475,0.10860212091572605,-0.1373748075959583,0.033255521134212526,1.0,1.0,-0.053758038585208986,m_y=1,MSM,plugin,1.0
1,-0.15656377240045655,0.171295505849591,-0.06634723772895867,0.09613730502418025,1.0,1.0,0.06986464968152864,m_y=0,MSM,plugin,1.0
2,-0.263146007964919,0.2405562938248385,-0.08735619122745332,0.06476647708737282,1.0,1.0,-0.062114374268721406,m_a=0,MSM,plugin,1.0
3,-0.12468593419479475,0.024700621168235504,-0.1246859341947947,0.024700621168235532,1.0,1.0,-0.061513113917835316,m_a=1,MSM,plugin,1.0
4,-0.19475569862678294,0.13315569862678292,-0.10606094659189462,0.04446094659189463,1.0,1.0,-0.06184999999999998,m_u,MSM,plugin,1.0
0,-0.2258471384413426,0.09740691962951611,-0.15050002780724242,0.022802105466618032,1.0,1.0,-0.06533412887828163,m_y=1,MSM,plugin,1.0
1,-0.16205825300996773,0.16662871446816122,-0.07362891202563197,0.0923069599666801,1.0,1.0,0.05983507642799677,m_y=0,MSM,plugin,1.0
2,-0.2725285434752406,0.2361586937817528,-0.09615430370498637,0.05978445401149859,1.0,1.0,-0.06274003366230452,m_a=0,MSM,plugin,1.0
3,-0.12700830982321193,0.026406077591158938,-0.12700830982321196,0.026406077591158955,1.0,1.0,-0.06242668348375524,m_a=1,MSM,plugin,1.0
4,-0.19912709370304565,0.1306270937030456,-0.11107225449774623,0.04257225449774622,1.0,1.0,-0.0626,m_u,MSM,plugin,1.0
0,-0.22181212553430424,0.10199008238259007,-0.14450586980930016,0.02597690420468519,1.0,1.0,-0.06986108314878192,m_y=1,MSM,plugin,1.0
1,-0.16598955045593558,0.16287477199987638,-0.0769940343831374,0.0871362966412457,1.0,1.0,0.06824955295052651,m_y=0,MSM,plugin,1.0
2,-0.2646296558636251,0.24238483825543575,-0.08611951399401992,0.06387469638583076,1.0,1.0,-0.06872579092579806,m_a=0,MSM,plugin,1.0
3,-0.12448395356237403,0.0267563529034458,-0.12448395356237399,0.026756352903445774,1.0,1.0,-0.06938195793652802,m_a=1,MSM,plugin,1.0
4,-0.19484203526445168,0.13504203526445172,-0.10514961448206864,0.04534961448206866,1.0,1.0,-0.06904999999999997,m_u,MSM,plugin,1.0
0,-0.2113349069273034,0.11394124042229245,-0.13245425299931052,0.03883623137412019,1.0,1.0,-0.05605605605605607,m_y=1,MSM,plugin,1.0
1,-0.16286441815225766,0.16696614257447842,-0.07390210051517213,0.09212093710850774,1.0,1.0,0.056443556443556454,m_y=0,MSM,plugin,1.0
2,-0.2707006420841334,0.2416050467094674,-0.0917747638331821,0.06267916845851605,1.0,1.0,-0.05643020282214095,m_a=0,MSM,plugin,1.0
3,-0.1142850397658515,0.039140609055621445,-0.11428503976585161,0.03914060905562135,1.0,1.0,-0.056070452150901506,m_a=1,MSM,plugin,1.0
4,-0.19227841962721623,0.14007841962721626,-0.10306597673129192,0.050865976731291875,1.0,1.0,-0.05625000000000001,m_u,MSM,plugin,1.0
0,-0.2291087381556014,0.0921123228345701,-0.1537557497862086,0.01670379272932911,1.0,1.0,-0.06982048993355151,m_y=1,MSM,plugin,1.0
1,-0.15590523822280672,0.17299380221481314,-0.06547160584900028,0.09797143266440465,1.0,1.0,0.06312392860744176,m_y=0,MSM,plugin,1.0
2,-0.28035180769901424,0.2299837926601492,-0.10260825803217526,0.05224024299331028,1.0,1.0,-0.06693181443200691,m_a=0,MSM,plugin,1.0
3,-0.12960089732283858,0.021064712331710655,-0.1296008973228386,0.021064712331710637,1.0,1.0,-0.06601121355525796,m_a=1,MSM,plugin,1.0
4,-0.20393417701666214,0.12433417701666212,-0.11552453541237644,0.03592453541237643,1.0,1.0,-0.06649999999999999,m_u,MSM,plugin,1.0
0,-0.22156221760174236,0.10373694075362225,-0.14401302508324873,0.02766564768848284,1.0,1.0,-0.06543172990737975,m_y=1,MSM,plugin,1.0
1,-0.1607221971393201,0.17100097460914743,-0.0703474049044728,0.09534813410266808,1.0,1.0,0.0701877698564113,m_y=0,MSM,plugin,1.0
2,-0.27066874653275325,0.23985099254731032,-0.09118229654023681,0.060364542554793885,1.0,1.0,-0.06728814970590774,m_a=0,MSM,plugin,1.0
3,-0.12740380906916043,0.026127578983104936,-0.12740380906916043,0.02612757898310497,1.0,1.0,-0.06833757232722559,m_a=1,MSM,plugin,1.0
4,-0.19987538553106915,0.13407538553106907,-0.10913601073735242,0.043336010737352396,1.0,1.0,-0.06780000000000001,m_u,MSM,plugin,1.0
0,-0.22102510663499944,0.102288212479241,-0.14438694876161678,0.027386200261275934,1.0,1.0,-0.06028979633194852,m_y=1,MSM,plugin,1.0
1,-0.17426246033711448,0.15232911839764657,-0.08806085957119106,0.07756386070527768,1.0,1.0,0.0561642483466588,m_y=0,MSM,plugin,1.0
2,-0.25004520462024027,0.2445619467742076,-0.07788261502273001,0.07239935717669738,1.0,1.0,-0.05810686804341286,m_a=0,MSM,plugin,1.0
3,-0.12145314412151702,0.028741664168461866,-0.12145314412151702,0.02874166416846185,1.0,1.0,-0.05832775118478134,m_a=1,MSM,plugin,1.0
4,-0.185706158670379,0.13670615867037897,-0.09940966063462697,0.050409660634626964,1.0,1.0,-0.05820000000000001,m_u,MSM,plugin,1.0
0,-0.2152927465692776,0.10998110914281667,-0.13748509610602025,0.03508652786010193,1.0,1.0,-0.016701461377870538,m_y=1,MSM,plugin,1.2
1,-0.15557183397314112,0.17679240328835039,-0.06533102472536219,0.10240091786414982,1.0,1.0,0.027162417900478686,m_y=0,MSM,plugin,1.2
2,-0.2772179910644416,0.23657070166524755,-0.09828028578687964,0.057632996387685584,1.0,1.0,-0.02188607863690767,m_a=0,MSM,plugin,1.2
3,-0.12292419862941158,0.03296922050534201,-0.12292419862941166,0.03296922050534197,1.0,1.0,-0.021521531317841125,m_a=1,MSM,plugin,1.2
4,-0.20060698417921902,0.1353069841792191,-0.11056553088354985,0.045265530883549863,1.0,1.0,-0.021400000000000002,m_u,MSM,plugin,1.2
0,-0.2245635834285408,0.09894009041482624,-0.14809492977877597,0.023276805209442815,1.0,1.0,-0.016211760395676858,m_y=1,MSM,plugin,1.2
1,-0.166529355531067,0.1626694822946523,-0.07799319768098248,0.08732705353627582,1.0,1.0,0.01981942303457387,m_y=0,MSM,plugin,1.2
2,-0.26085424612700076,0.2404002925520002,-0.08485627181951434,0.06440231824451374,1.0,1.0,-0.017731459835744257,m_a=0,MSM,plugin,1.2
3,-0.12814036937865889,0.023517514951141915,-0.1281403693786589,0.02351751495114191,1.0,1.0,-0.01799805319636849,m_a=1,MSM,plugin,1.2
4,-0.19505168937470044,0.1328516893747005,-0.10632231062758121,0.0441223106275812,1.0,1.0,-0.017850000000000005,m_u,MSM,plugin,1.2
0,-0.22338001406233382,0.09969724514793542,-0.14674467138179276,0.02414821323947102,1.0,1.0,-0.019540125420339925,m_y=1,MSM,plugin,1.2
1,-0.15454096423519625,0.17599446225436705,-0.06356838433677042,0.10089068144116516,1.0,1.0,0.027898188284983867,m_y=0,MSM,plugin,1.2
2,-0.27900021566466027,0.23579871198667615,-0.09867043862316309,0.055468934945179016,1.0,1.0,-0.02376630001769464,m_a=0,MSM,plugin,1.2
3,-0.12908270916395953,0.022756975708232208,-0.12908270916395959,0.022756975708232118,1.0,1.0,-0.02319968209758605,m_a=1,MSM,plugin,1.2
4,-0.20380676022370964,0.12880676022370968,-0.11396646530163576,0.03896646530163576,1.0,1.0,-0.023299999999999987,m_u,MSM,plugin,1.2
0,-0.23063762693253836,0.09242394871442887,-0.15533709567731852,0.01685341044839416,1.0,1.0,-0.02335846974434434,m_y=1,MSM,plugin,1.2
1,-0.1613250877414277,0.16778447001392233,-0.07168130318162488,0.09250698891407182,1.0,1.0,0.028490028490028484,m_y=0,MSM,plugin,1.2
2,-0.2693823855258198,0.23840967267348204,-0.09157246035277837,0.06059974750044069,1.0,1.0,-0.02590501981148763,m_a=0,MSM,plugin,1.2
3,-0.13358812419035035,0.01669342333818913,-0.1335881241903504,0.016693423338189073,1.0,1.0,-0.025549824975367508,m_a=1,MSM,plugin,1.2
4,-0.2011137413576444,0.12691374135764436,-0.11270664656160823,0.03850664656160822,1.0,1.0,-0.0257,m_u,MSM,plugin,1.2
0,-0.23322509712348202,0.08952156724804142,-0.15712512999115985,0.011980032048446153,1.0,1.0,-0.021159659247045902,m_y=1,MSM,plugin,1.2
1,-0.17406549007212138,0.152584306978228,-0.08539212164603176,0.07518112782513696,1.0,1.0,0.01783551689970273,m_y=0,MSM,plugin,1.2
2,-0.2556440832650034,0.24638340933394334,-0.07750997600003433,0.06824930206897424,1.0,1.0,-0.01881076731264547,m_a=0,MSM,plugin,1.2
3,-0.1318178460152875,0.01563561844480661,-0.1318178460152874,0.015635618444806633,1.0,1.0,-0.019874297468309876,m_a=1,MSM,plugin,1.2
4,-0.19399934616932424,0.1319993461693242,-0.10373879401816441,0.041738794018164396,1.0,1.0,-0.01965,m_u,MSM,plugin,1.2
0,-0.216854578030271,0.10682575486683361,-0.1403381424733372,0.033058352575456855,1.0,1.0,-0.02128825947921424,m_y=1,MSM,plugin,1.2
1,-0.16462576024478418,0.16576669016331397,-0.0775026397576903,0.09241810025543777,1.0,1.0,0.01976808393152954,m_y=0,MSM,plugin,1.2
2,-0.26925793478415927,0.23687625770374607,-0.09493293105572476,0.06255125397531168,1.0,1.0,-0.020149062491251646,m_a=0,MSM,plugin,1.2
3,-0.11949353316623434,0.03679505050603724,-0.11949353316623428,0.036795050506037354,1.0,1.0,-0.020540282141449928,m_a=1,MSM,plugin,1.2
4,-0.1940739282994064,0.13657392829940634,-0.10674581768164715,0.04924581768164714,1.0,1.0,-0.02059999999999998,m_u,MSM,plugin,1.2
0,-0.21876751617389828,0.10399934085732132,-0.14238992692894578,0.029814354251661807,1.0,1.0,-0.014654698662758711,m_y=1,MSM,plugin,1.2
1,-0.15968928060543672,0.16774615317931157,-0.07127534787117447,0.09378544668519495,1.0,1.0,0.020920502092050198,m_y=0,MSM,plugin,1.2
2,-0.2656436111380947,0.23535173052129482,-0.09193042725900649,0.061638546642206596,1.0,1.0,-0.017877729379183582,m_a=0,MSM,plugin,1.2
3,-0.12282655323834005,0.028394487688824865,-0.12282655323833998,0.028394487688824917,1.0,1.0,-0.01740218643894048,m_a=1,MSM,plugin,1.2
4,-0.19394333664287552,0.13134333664287548,-0.10747759936705929,0.044877599367059345,1.0,1.0,-0.017499999999999988,m_u,MSM,plugin,1.2
0,-0.20886713513531804,0.11612726384702468,-0.1318430174319056,0.043457199898270626,1.0,1.0,-0.007718852161278611,m_y=1,MSM,plugin,1.2
1,-0.15136819297798706,0.1792949634921648,-0.06265421421944774,0.10701545013577958,1.0,1.0,0.03137516688918559,m_y=0,MSM,plugin,1.2
2,-0.2688926654037006,0.23489407993641173,-0.09704272468577499,0.06304413921848617,1.0,1.0,-0.020239316229045567,m_a=0,MSM,plugin,1.2
3,-0.12259429161176882,0.033869655213102215,-0.12259429161176882,0.033869655213102215,1.0,1.0,-0.018460374784983746,m_a=1,MSM,plugin,1.2
4,-0.19656888921953136,0.13496888921953132,-0.1098534091332661,0.0482534091332661,1.0,1.0,-0.018350000000000005,m_u,MSM,plugin,1.2
0,-0.2204002388535975,0.1041103704344856,-0.1431389499962345,0.028568589184548337,1.0,1.0,-0.017469608284556532,m_y=1,MSM,plugin,1.2
1,-0.15439363473951348,0.17745588097296686,-0.06330614922443664,0.1024050137179044,1.0,1.0,0.022709387296233837,m_y=0,MSM,plugin,1.2
2,-0.28205385950150413,0.23441972896993407,-0.10092568330370141,0.05329155277213141,1.0,1.0,-0.019841597418591594,m_a=0,MSM,plugin,1.2
3,-0.1256635820586392,0.029026260854624786,-0.1256635820586392,0.02902626085462477,1.0,1.0,-0.01984667047066807,m_a=1,MSM,plugin,1.2
4,-0.20405261149264006,0.1319526114926401,-0.11327116958230139,0.04117116958230136,1.0,1.0,-0.019800000000000012,m_u,MSM,plugin,1.2
0,-0.22104882299208928,0.10460488632577092,-0.14349126115946365,0.028612864725943255,1.0,1.0,-0.019571977318456217,m_y=1,MSM,plugin,1.2
1,-0.15848115991110098,0.17276987078283396,-0.06768792343949745,0.09711965342906373,1.0,1.0,0.02768585925435692,m_y=0,MSM,plugin,1.2
2,-0.27314484055451166,0.23777747558500417,-0.09349172529465646,0.058124360325149185,1.0,1.0,-0.02337723735822822,m_a=0,MSM,plugin,1.2
3,-0.12638947221704905,0.027318769681534617,-0.12638947221704905,0.02731876968153466,1.0,1.0,-0.023466277998271445,m_a=1,MSM,plugin,1.2
4,-0.20060643838655068,0.1336064383865507,-0.10980077127845693,0.04280077127845694,1.0,1.0,-0.023249999999999993,m_u,MSM,plugin,1.2
0,-0.22540566576404236,0.0984429621893508,-0.14971828667439885,0.023505457377759584,1.0,1.0,-0.0286548640262822,m_y=1,MSM,plugin,1.2
1,-0.157516823529075,0.1743013009349082,-0.06778342043590922,0.09990699401295924,1.0,1.0,0.029197080291970812,m_y=0,MSM,plugin,1.2
2,-0.28041531206648845,0.2331065369532112,-0.10169024546353014,0.0543814703502528,1.0,1.0,-0.028342086968900837,m_a=0,MSM,plugin,1.2
3,-0.1293462374158002,0.027082749050721056,-0.12934623741580026,0.027082749050720972,1.0,1.0,-0.028983485293365252,m_a=1,MSM,plugin,1.2
4,-0.20494948879518318,0.1303494887951832,-0.11500609902724443,0.040406099027244395,1.0,1.0,-0.02890000000000001,m_u,MSM,plugin,1.2
0,-0.2261077387964463,0.0960503124652742,-0.14948741009945515,0.019703317021930764,1.0,1.0,-0.030934343434343432,m_y=1,MSM,plugin,1.2
1,-0.1547003746665266,0.17806495759374755,-0.0631478402313638,0.10250331870508345,1.0,1.0,0.02502244165170555,m_y=0,MSM,plugin,1.2
2,-0.2905730434952768,0.23011418165032146,-0.10809702079290635,0.04763815894795109,1.0,1.0,-0.027034438791223858,m_a=0,MSM,plugin,1.2
3,-0.1279976483496165,0.027192452634110055,-0.12799764834961644,0.027192452634110086,1.0,1.0,-0.028273533094448022,m_a=1,MSM,plugin,1.2
4,-0.20918722730075884,0.1287872273007588,-0.1169182264213052,0.03651822642130523,1.0,1.0,-0.028299999999999992,m_u,MSM,plugin,1.2
0,-0.227692791084755,0.0943518708078861,-0.1517204611830209,0.01850003404565841,1.0,1.0,-0.02050072568940489,m_y=1,MSM,plugin,1.2
1,-0.16316788269584287,0.16448445982670196,-0.07382607066607474,0.08889213541802839,1.0,1.0,0.015819964349376135,m_y=0,MSM,plugin,1.2
2,-0.26894863913632105,0.23458499434652508,-0.09292600378182578,0.05856235899202966,1.0,1.0,-0.017572471880009488,m_a=0,MSM,plugin,1.2
3,-0.12680270622099293,0.023110028448613918,-0.12680270622099293,0.023110028448613856,1.0,1.0,-0.018367521836906042,m_a=1,MSM,plugin,1.2
4,-0.1974685993183866,0.12856859931838666,-0.10911403750219766,0.040214037502197666,1.0,1.0,-0.018399999999999972,m_u,MSM,plugin,1.2
0,-0.2039674655996834,0.11960666166483383,-0.12608555967541907,0.04691128834459703,1.0,1.0,-0.0028284671532846635,m_y=1,MSM,plugin,1.2
1,-0.1567321467758234,0.17256215037827896,-0.06929928087067698,0.10025030374023966,1.0,1.0,0.02278761061946904,m_y=0,MSM,plugin,1.2
2,-0.2634686732348862,0.23961800803908728,-0.09157931096035407,0.06772864576455527,1.0,1.0,-0.0134214300526867,m_a=0,MSM,plugin,1.2
3,-0.11652263452477998,0.038395446637205774,-0.11652263452477989,0.03839544663720591,1.0,1.0,-0.011972638150949955,m_a=1,MSM,plugin,1.2
4,-0.1904465917468739,0.13914659174687385,-0.1041237540126039,0.052823754012603905,1.0,1.0,-0.01185,m_u,MSM,plugin,1.2
0,-0.2167275602840649,0.10649235076490493,-0.13945538094530488,0.03169839218752622,1.0,1.0,-0.026221032222324785,m_y=1,MSM,plugin,1.2
1,-0.1569302591290577,0.17228438562947562,-0.0673056904866736,0.09783894226793642,1.0,1.0,0.03413676518704329,m_y=0,MSM,plugin,1.2
2,-0.27282732436500057,0.23515922613007958,-0.09570570525012274,0.05803760701520163,1.0,1.0,-0.0301595286065246,m_a=0,MSM,plugin,1.2
3,-0.12183324682040075,0.030707522129784136,-0.12183324682040082,0.03070752212978405,1.0,1.0,-0.02978297843940647,m_a=1,MSM,plugin,1.2
4,-0.1972925458074432,0.13279254580744332,-0.1088025848976503,0.04430258489765028,1.0,1.0,-0.029849999999999988,m_u,MSM,plugin,1.2
0,-0.21843521853428585,0.10691879843566165,-0.14032292413173383,0.030988292193422994,1.0,1.0,-0.021503416856492034,m_y=1,MSM,plugin,1.2
1,-0.16051150937912087,0.17178746000288925,-0.07022570533243323,0.0963349206490824,1.0,1.0,0.02349030470914127,m_y=0,MSM,plugin,1.2
2,-0.27767845214021414,0.23875240156692606,-0.09639578156701112,0.05746973099372303,1.0,1.0,-0.0220595529847456,m_a=0,MSM,plugin,1.2
3,-0.12189728836050977,0.0332652593706881,-0.12189728836050968,0.033265259370688124,1.0,1.0,-0.022510160291266346,m_a=1,MSM,plugin,1.2
4,-0.20011141756986328,0.13651141756986324,-0.10885372120331285,0.04525372120331284,1.0,1.0,-0.022400000000000003,m_u,MSM,plugin,1.2
0,-0.21056890270554973,0.11441499176269088,-0.13254213600140274,0.04027771175030687,1.0,1.0,-0.007936507936507964,m_y=1,MSM,plugin,1.2
1,-0.14905790608969757,0.18347208831817052,-0.058293913599294034,0.10989562749049538,1.0,1.0,0.030520646319569123,m_y=0,MSM,plugin,1.2
2,-0.2784869515820375,0.23682319625482715,-0.10069065765768168,0.05902690233047142,1.0,1.0,-0.019845181571641668,m_a=0,MSM,plugin,1.2
3,-0.12397075014427306,0.03166363604021347,-0.12397075014427313,0.03166363604021345,1.0,1.0,-0.018168103679251146,m_a=1,MSM,plugin,1.2
4,-0.20187141879824697,0.13457141879824702,-0.11237765425142252,0.04507765425142249,1.0,1.0,-0.018000000000000016,m_u,MSM,plugin,1.2
0,-0.20940993656290843,0.11583811444884792,-0.13129857895916247,0.0419705759635128,1.0,1.0,-0.0170940170940171,m_y=1,MSM,plugin,1.2
1,-0.1587865656969781,0.17145649611598365,-0.0702760593162667,0.09790190045603894,1.0,1.0,0.027195964469788374,m_y=0,MSM,plugin,1.2
2,-0.2701307861774057,0.23795473679611295,-0.09459232338750448,0.06241627400621171,1.0,1.0,-0.0222679276749726,m_a=0,MSM,plugin,1.2
3,-0.11601261747025907,0.03943700805122696,-0.11601261747025911,0.03943700805122691,1.0,1.0,-0.021680378432288316,m_a=1,MSM,plugin,1.2
4,-0.193242009064625,0.13874200906462497,-0.10533234689944244,0.0508323468994424,1.0,1.0,-0.021700000000000025,m_u,MSM,plugin,1.2
0,-0.21067892710531547,0.11434212292479255,-0.1322824994503711,0.03985967998390518,1.0,1.0,-0.008097911107021285,m_y=1,MSM,plugin,1.2
1,-0.1664591435145067,0.16342547345828118,-0.0789551394459512,0.08924518416043162,1.0,1.0,0.015438519654001942,m_y=0,MSM,plugin,1.2
2,-0.2606482353237108,0.24374467190318336,-0.08553690915261045,0.06863334573208288,1.0,1.0,-0.011840923107530044,m_a=0,MSM,plugin,1.2
3,-0.116380598648092,0.037673749681631265,-0.11638059864809196,0.037673749681631306,1.0,1.0,-0.011516869407861674,m_a=1,MSM,plugin,1.2
4,-0.18894688226476525,0.14114688226476524,-0.10092717416486163,0.05312717416486164,1.0,1.0,-0.011449999999999988,m_u,MSM,plugin,1.2
0,-0.22364598228861982,0.09903036892850864,-0.1465416350800906,0.02269206909774688,1.0,1.0,-0.026061600145799176,m_y=1,MSM,plugin,1.2
1,-0.16094601832598682,0.16830685601570497,-0.07068901757241507,0.09234725662007684,1.0,1.0,0.021604254376246385,m_y=0,MSM,plugin,1.2
2,-0.2768820515403695,0.23558911323545945,-0.09693290093201416,0.05563996262710419,1.0,1.0,-0.02313361939040659,m_a=0,MSM,plugin,1.2
3,-0.12369673016632357,0.028102536829980918,-0.12369673016632361,0.028102536829980863,1.0,1.0,-0.02408606356500015,m_a=1,MSM,plugin,1.2
4,-0.2000783633716945,0.13187836337169453,-0.1094379762102659,0.041237976210265904,1.0,1.0,-0.024050000000000016,m_u,MSM,plugin,1.2
0,-0.22021432628635013,0.10368966519318805,-0.14304203844640212,0.02841640731114941,1.0,1.0,0.01814020513689919,m_y=1,MSM,plugin,1.4
1,-0.17312271217598618,0.15501615237357586,-0.08624047700124879,0.07995364444547096,1.0,1.0,-0.04400828965012799,m_y=0,MSM,plugin,1.4
2,-0.2628225029179818,0.24108552900109598,-0.08832344000344945,0.0665864660865636,1.0,1.0,0.03095167726962872,m_a=0,MSM,plugin,1.4
3,-0.11652557068883138,0.036591490533204096,-0.11652557068883147,0.03659149053320403,1.0,1.0,0.029183753957169656,m_a=1,MSM,plugin,1.4
4,-0.1891639029766618,0.1386639029766618,-0.10105060115796867,0.05055060115796865,1.0,1.0,0.028749999999999987,m_u,MSM,plugin,1.4
0,-0.2205580037863908,0.10084513800733488,-0.14487522872164854,0.026844059214061418,1.0,1.0,0.015297974279230053,m_y=1,MSM,plugin,1.4
1,-0.16158544500901034,0.16736569389247738,-0.07393969018795458,0.0938259678979417,1.0,1.0,-0.029001604344070127,m_y=0,MSM,plugin,1.4
2,-0.27020410164856995,0.23382466839692428,-0.09587104860303387,0.05949161535138838,1.0,1.0,0.021706581819805837,m_a=0,MSM,plugin,1.4
3,-0.12386243751935933,0.0303720334047201,-0.12386243751935946,0.030372033404720028,1.0,1.0,0.021000028563056605,m_a=1,MSM,plugin,1.4
4,-0.19675386056692917,0.13185386056692922,-0.10941300099111566,0.044513000991115645,1.0,1.0,0.020850000000000007,m_u,MSM,plugin,1.4
0,-0.21706043402629466,0.10613157720539941,-0.139826685545271,0.031379938469899046,1.0,1.0,0.01928163126013135,m_y=1,MSM,plugin,1.4
1,-0.1678409180927442,0.15971105716773343,-0.08051344718504588,0.08517779911596281,1.0,1.0,-0.028747433264887046,m_y=0,MSM,plugin,1.4
2,-0.2606178132332421,0.24245003995328357,-0.08539062204327093,0.06722284876331244,1.0,1.0,0.02345819708595187,m_a=0,MSM,plugin,1.4
3,-0.11912467700868903,0.032274550717460125,-0.11912467700868898,0.03227455071746017,1.0,1.0,0.023149867108979927,m_a=1,MSM,plugin,1.4
4,-0.189581041707384,0.13698104170738404,-0.10220400282050487,0.04960400282050485,1.0,1.0,0.02319999999999997,m_u,MSM,plugin,1.4
0,-0.22503383604383229,0.09626627337125379,-0.14947578768540834,0.02150728532069656,1.0,0.4,0.01860862142552282,m_y=1,MSM,plugin,1.4
1,-0.17598512004796293,0.14842361991605854,-0.09050531999926223,0.07377252707783445,1.0,1.0,-0.04526252263126132,m_y=0,MSM,plugin,1.4
2,-0.25379574566778706,0.24100067543651113,-0.08310083785208575,0.07030576762080978,1.0,1.0,0.032142295906895046,m_a=0,MSM,plugin,1.4
3,-0.1199416371160574,0.02961873922363869,-0.11994163711605746,0.029618739223638703,0.4,0.4,0.029870243800293017,m_a=1,MSM,plugin,1.4
4,-0.18587096786722462,0.1344709678672245,-0.1001735893983517,0.04877358939835171,1.0,1.0,0.02965,m_u,MSM,plugin,1.4
0,-0.21883895741729337,0.10323634920262185,-0.14196632579265575,0.028432694008523402,1.0,0.6,0.027068307170131506,m_y=1,MSM,plugin,1.4
1,-0.16766449511079343,0.15751145533924574,-0.08037657445110943,0.08281801543520964,1.0,1.0,-0.0338405356055995,m_y=0,MSM,plugin,1.4
2,-0.2552013258029673,0.24469235962352687,-0.08115946554559121,0.07065049936615081,1.0,1.0,0.029546865846496406,m_a=0,MSM,plugin,1.4
3,-0.12142679597793651,0.026127882733181163,-0.12142679597793651,0.026127882733181153,0.2,0.2,0.029416345516668718,m_a=1,MSM,plugin,1.4
4,-0.187720969386028,0.13422096938602798,-0.10155284437260112,0.04805284437260109,1.0,1.0,0.029849999999999988,m_u,MSM,plugin,1.4
0,-0.21826408232817446,0.1067135565595632,-0.1414439950545489,0.032215055670673974,1.0,1.0,0.01592115238817288,m_y=1,MSM,plugin,1.4
1,-0.15564788753592168,0.17610033026323707,-0.06586123160306376,0.1020651212099187,1.0,1.0,-0.018698486898757524,m_y=0,MSM,plugin,1.4
2,-0.27642979327663486,0.23425326726151924,-0.09890856112351061,0.05673203510839499,1.0,1.0,0.016385749995910637,m_a=0,MSM,plugin,1.4
3,-0.12514182122779896,0.031195336831771513,-0.125141821227799,0.031195336831771486,1.0,1.0,0.017027041340521798,m_a=1,MSM,plugin,1.4
4,-0.20128408947844756,0.1332840894784476,-0.11197315758221078,0.04397315758221078,1.0,1.0,0.01705000000000001,m_u,MSM,plugin,1.4
0,-0.22290693893960145,0.10028558151124196,-0.1459269026397334,0.024506809587745294,1.0,0.8,0.0170588235294118,m_y=1,MSM,plugin,1.4
1,-0.16729754776024414,0.16234088336396674,-0.07878330161802201,0.08693090313403563,1.0,1.0,-0.034938271604938266,m_y=0,MSM,plugin,1.4
2,-0.2685901855342158,0.24044435710398568,-0.09082900216664927,0.06268317373641916,1.0,1.0,0.025572117399883465,m_a=0,MSM,plugin,1.4
3,-0.12305215318300171,0.029277878442036533,-0.1230521531830017,0.029277878442036564,0.6,0.6,0.024547012261727175,m_a=1,MSM,plugin,1.4
4,-0.1955066422604845,0.1347066422604844,-0.10619942373661903,0.04539942373661904,1.0,1.0,0.024300000000000016,m_u,MSM,plugin,1.4
0,-0.22324093519992783,0.09962991976670663,-0.14681656410807448,0.02441586229108601,1.0,0.6,0.02170212765957444,m_y=1,MSM,plugin,1.4
1,-0.1692325999179421,0.15752979752309726,-0.08171866294649163,0.08247725358689954,1.0,1.0,-0.034545454545454546,m_y=0,MSM,plugin,1.4
2,-0.25786211971211326,0.24177717181561825,-0.08354662248438909,0.06746167458789398,1.0,1.0,0.027541169127336784,m_a=0,MSM,plugin,1.4
