,Rs_down,Rs_up,Rd_down,Rd_up,Rs_coverage,Rd_coverage,R_oracle,metric,id_method,est_method,beta_zy
0,-0.3822434884084628,-0.12372191405536578,-0.3291511808393133,-0.17799165955273205,1.0,1.0,-0.27137904468412943,m_y=1,IV,plugin,0.15
1,-0.2882165158529042,-0.012375116109237517,-0.21948176692250984,-0.08032732103393893,1.0,1.0,-0.16493344425956738,m_y=0,IV,plugin,0.15
2,-0.3796245060716563,0.15748836005517772,-0.25155573992420843,0.029419593907729902,1.0,1.0,-0.06236530016617009,m_a=0,IV,plugin,0.15
3,-0.08726228642457043,0.01883420256684387,-0.08726228642457048,0.018834202566843823,1.0,1.0,-0.04977611410898897,m_a=1,IV,plugin,0.15
4,-0.17923203905409207,0.055232039054092096,-0.11432678837056551,-0.009673211629434467,1.0,1.0,-0.0616,m_u,IV,plugin,0.15
0,-0.41414440255177015,-0.08682579178827313,-0.3474674368983022,-0.1550403247865792,1.0,1.0,-0.24089087689870467,m_y=1,IV,plugin,0.15
1,-0.3233683791697368,0.027945580213962273,-0.23638979817696662,-0.05743328216549799,1.0,1.0,-0.16571366921998057,m_y=0,IV,plugin,0.15
2,-0.42608308311484394,0.23086121706635626,-0.26726111898948535,0.07203925294099775,1.0,1.0,-0.0325772658360155,m_a=0,IV,plugin,0.15
3,-0.10470872140386023,0.029220789861371464,-0.1047087214038603,0.0292207898613714,1.0,1.0,-0.03938436273660084,m_a=1,IV,plugin,0.15
4,-0.20872324845000909,0.0840232484500091,-0.1293281485837424,0.004628148583742347,1.0,1.0,-0.05245000000000002,m_u,IV,plugin,0.15
0,-0.3951792528853826,-0.10813830770416828,-0.33613812437000323,-0.1683578935881514,1.0,1.0,-0.2646865306889745,m_y=1,IV,plugin,0.15
1,-0.3029043869484812,0.011014512134335751,-0.2250045904296596,-0.06578574781125654,1.0,1.0,-0.1657942527507745,m_y=0,IV,plugin,0.15
2,-0.4219474889193705,0.18205548736881205,-0.2790910899516512,0.03919908840109272,1.0,1.0,-0.05866298642912404,m_a=0,IV,plugin,0.15
3,-0.09149930772840613,0.028341335235714138,-0.09149930772840612,0.028341335235714128,1.0,1.0,-0.0456412697250394,m_a=1,IV,plugin,0.15
4,-0.19867677453633203,0.06417677453633197,-0.12676286329598213,-0.007737136704017891,1.0,1.0,-0.0632,m_u,IV,plugin,0.15
0,-0.43692772988955203,-0.09672008190317385,-0.368880817884309,-0.16647706491387365,1.0,1.0,-0.25755258126195024,m_y=1,IV,plugin,0.15
1,-0.34892031895531994,0.013154930301816314,-0.26091987525112803,-0.07323835413155917,1.0,1.0,-0.16844863731656184,m_y=0,IV,plugin,0.15
2,-0.4238809607256856,0.25817334705127415,-0.2630315723987547,0.09732395872434327,1.0,1.0,-0.048175889517091786,m_a=0,IV,plugin,0.15
3,-0.11066445063978514,0.024826659330324928,-0.11066445063978503,0.02482665933032504,1.0,1.0,-0.04294773206438707,m_a=1,IV,plugin,0.15
4,-0.20735249835367067,0.0889524983536707,-0.1270403987620341,0.00864039876203411,1.0,1.0,-0.054349999999999996,m_u,IV,plugin,0.15
0,-0.3859576078672165,-0.11972882493299786,-0.32953020922781084,-0.17731065670152507,1.0,1.0,-0.2554157600983824,m_y=1,IV,plugin,0.15
1,-0.2966690914515458,-0.009858431950966095,-0.2238615069245135,-0.08191027570216414,1.0,1.0,-0.1725527627532082,m_y=0,IV,plugin,0.15
2,-0.3784904216719568,0.17432512649532098,-0.24301249562233,0.03884720044569412,1.0,1.0,-0.044940499281600044,m_a=0,IV,plugin,0.15
3,-0.08877945624908117,0.016563882595214775,-0.0887794562490812,0.01656388259521468,1.0,1.0,-0.04004468519795351,m_a=1,IV,plugin,0.15
4,-0.18191883902978936,0.05921883902978938,-0.11346861689321538,-0.009231383106784586,1.0,1.0,-0.05364999999999999,m_u,IV,plugin,0.15
0,-0.3870847360761357,-0.09864672890595594,-0.3283170119101192,-0.1583659212932221,1.0,1.0,-0.2460416466749832,m_y=1,IV,plugin,0.15
1,-0.3059487095104013,0.0008518564049469823,-0.23197043286662775,-0.0719617494458213,1.0,1.0,-0.1629606430733897,m_y=0,IV,plugin,0.15
2,-0.38350490733958126,0.20062846982097032,-0.24535719553886573,0.06248075802025495,1.0,1.0,-0.04915836888437314,m_a=0,IV,plugin,0.15
3,-0.09183269108185459,0.026959279420007996,-0.09183269108185459,0.026959279420007927,1.0,1.0,-0.03814125387251438,m_a=1,IV,plugin,0.15
4,-0.18320467449056083,0.0735046744905608,-0.11495279747541738,0.005252797475417345,1.0,1.0,-0.050150000000000014,m_u,IV,plugin,0.15
0,-0.36761197030716736,-0.10738939978490622,-0.3110383233660027,-0.16481974305630306,1.0,1.0,-0.25464826528656315,m_y=1,IV,plugin,0.15
1,-0.287994433637752,-0.01157287990420921,-0.21755741389849903,-0.08120563075254608,1.0,1.0,-0.16976792807861169,m_y=0,IV,plugin,0.15
2,-0.3793599091345669,0.1663671996930783,-0.24592691188766258,0.03293420244617399,1.0,1.0,-0.04711338801982662,m_a=0,IV,plugin,0.15
3,-0.07535344632707393,0.0270808179147626,-0.0753534463270739,0.027080817914762627,1.0,1.0,-0.04046015450026064,m_a=1,IV,plugin,0.15
4,-0.171236730617671,0.06463673061767092,-0.1045068886944941,-0.0020931113055059234,1.0,1.0,-0.051650000000000015,m_u,IV,plugin,0.15
0,-0.32471572816201794,-0.108798225656302,-0.27768030775834174,-0.15661939729287574,1.0,1.0,-0.25103812759531896,m_y=1,IV,plugin,0.2
1,-0.23022446527896223,0.0002454779867527623,-0.17002428889237955,-0.059383112038352094,1.0,0.4,-0.1685452998723947,m_y=0,IV,plugin,0.2
2,-0.39680657611392983,0.07787772614804686,-0.2798675662245255,-0.0390612837413573,1.0,0.4,-0.04181944103151236,m_a=0,IV,plugin,0.2
3,-0.05965590297387848,0.03238296277569732,-0.0596559029738785,0.032382962775697285,1.0,1.0,-0.04102337008343793,m_a=1,IV,plugin,0.2
4,-0.1672047234897402,0.0420047234897402,-0.10819145214905235,-0.017008547850947638,1.0,1.0,-0.053750000000000006,m_u,IV,plugin,0.2
0,-0.3898177771895389,-0.13674234157926063,-0.3381934511450371,-0.18954734111767618,1.0,1.0,-0.2686746987951808,m_y=1,IV,plugin,0.2
1,-0.27670886884968793,0.0010387064287578074,-0.20562106411158024,-0.06899659322011181,1.0,1.0,-0.17252985884907707,m_y=0,IV,plugin,0.2
2,-0.4009940756295836,0.13728810272175235,-0.27345726104781487,0.009751288139983525,1.0,1.0,-0.04888853323207576,m_a=0,IV,plugin,0.2
3,-0.09292425274224507,0.011484707571645703,-0.09292425274224511,0.011484707571645708,1.0,1.0,-0.04773948184022819,m_a=1,IV,plugin,0.2
4,-0.19383825160584517,0.03843825160584511,-0.1291579560907011,-0.026242043909298945,1.0,1.0,-0.06550000000000002,m_u,IV,plugin,0.2
0,-0.32787681088765686,-0.11607524483636981,-0.2808784125960658,-0.16370826886891196,1.0,1.0,-0.25559459959312003,m_y=1,IV,plugin,0.2
1,-0.23225334780497828,0.0014906575807977162,-0.17072550971364028,-0.05952949627048274,1.0,0.6,-0.1630742434138907,m_y=0,IV,plugin,0.2
2,-0.391521674921656,0.07680004544691554,-0.27511210260937824,-0.03960952686536222,1.0,0.6,-0.053314912284298355,m_a=0,IV,plugin,0.2
3,-0.059735544323070225,0.02964822138260472,-0.0597355443230702,0.029648221382604745,1.0,1.0,-0.043155979975610714,m_a=1,IV,plugin,0.2
4,-0.1722074725582856,0.033907472558285565,-0.11331004944688869,-0.024989950553111283,1.0,1.0,-0.06330000000000001,m_u,IV,plugin,0.2
0,-0.34386240779606264,-0.1180757604458953,-0.2956837514175744,-0.1669246233858857,1.0,1.0,-0.2542038515735087,m_y=1,IV,plugin,0.2
1,-0.25408859123286803,-0.010516374959662378,-0.19241851104576607,-0.07150847091623495,1.0,1.0,-0.16900053447354355,m_y=0,IV,plugin,0.2
2,-0.38288408194424695,0.10860827851522123,-0.26520493741313295,-0.009070866015892748,1.0,1.0,-0.046095414545412106,m_a=0,IV,plugin,0.2
3,-0.06890135514189517,0.025402022068126917,-0.06890135514189523,0.02540202206812686,1.0,1.0,-0.04087074255718087,m_a=1,IV,plugin,0.2
4,-0.16788866539409558,0.04398866539409561,-0.10931387120373359,-0.014586128796266414,1.0,1.0,-0.05625000000000001,m_u,IV,plugin,0.2
0,-0.3127379366887274,-0.12830593004174684,-0.2739227020284921,-0.16763628831055472,1.0,1.0,-0.24753488372093022,m_y=1,IV,plugin,0.2
1,-0.21591535260420325,-0.016306263271149722,-0.16573465354885936,-0.06606070903155481,1.0,0.4,-0.1675675675675676,m_y=0,IV,plugin,0.2
2,-0.35402302221591286,0.0485285006787214,-0.2575709097960447,-0.04792361174114683,1.0,0.4,-0.04165358668338015,m_a=0,IV,plugin,0.2
3,-0.059142130408960526,0.022246986006848934,-0.05914213040896048,0.02224698600684898,1.0,1.0,-0.03903107239055115,m_a=1,IV,plugin,0.2
4,-0.1547371837134433,0.023137183713443265,-0.10640503017984733,-0.02519496982015267,1.0,1.0,-0.05555,m_u,IV,plugin,0.2
0,-0.3734964504532083,-0.11361822857859208,-0.31805880430773215,-0.17004950250647363,1.0,1.0,-0.2648864905098623,m_y=1,IV,plugin,0.2
1,-0.28195593485932235,0.004697880184383685,-0.20901424573246108,-0.06751874218943457,1.0,1.0,-0.1702334630350195,m_y=0,IV,plugin,0.2
2,-0.42347204330309063,0.1448952556218804,-0.28683876304114875,0.008261975359938606,1.0,1.0,-0.05591916754795134,m_a=0,IV,plugin,0.2
3,-0.07919118611011995,0.02898925289449239,-0.07919118611011985,0.028989252894492484,1.0,1.0,-0.04376487175561983,m_a=1,IV,plugin,0.2
4,-0.19109770119750086,0.05399770119750082,-0.12210472632923335,-0.01499527367076666,1.0,1.0,-0.06359999999999999,m_u,IV,plugin,0.2
0,-0.3501657766536927,-0.11171370944049852,-0.2999799275575411,-0.16268224795869857,1.0,1.0,-0.24624988353675575,m_y=1,IV,plugin,0.2
1,-0.2567841411454886,0.002517074373624961,-0.19151933342981747,-0.06198245488286943,1.0,1.0,-0.1610014028272364,m_y=0,IV,plugin,0.2
2,-0.38701962289365255,0.12336641744064573,-0.2634422024780726,-0.00021100297493421537,1.0,1.0,-0.04629085110420983,m_a=0,IV,plugin,0.2
3,-0.07816001481650617,0.022903621849609746,-0.07816001481650611,0.022903621849609795,1.0,1.0,-0.04066986955788349,m_a=1,IV,plugin,0.2
4,-0.17780186150041208,0.04670186150041208,-0.11639006242488961,-0.014709937575110393,1.0,1.0,-0.057550000000000004,m_u,IV,plugin,0.2
0,-0.3876441121000267,-0.08796338789692167,-0.32429490497369173,-0.1525036258435703,1.0,1.0,-0.24924499811249526,m_y=1,IV,plugin,0.2
1,-0.3136189498456801,0.009467272325511611,-0.2342101670259103,-0.06921853264272135,1.0,1.0,-0.17226712037430883,m_y=0,IV,plugin,0.2
2,-0.41859800755205373,0.20314655323562975,-0.26797296166532997,0.05252150734890594,1.0,1.0,-0.043370083114438684,m_a=0,IV,plugin,0.2
3,-0.0846757970681706,0.039836216005102745,-0.08467579706817059,0.03983621600510277,1.0,1.0,-0.03647834999679567,m_a=1,IV,plugin,0.2
4,-0.19265823420555053,0.08275823420555044,-0.11653986726669467,0.006639867266694671,1.0,1.0,-0.05105,m_u,IV,plugin,0.2
0,-0.33199538907514486,-0.10113899633306955,-0.2822539129323542,-0.151617677116125,1.0,1.0,-0.24442793462109952,m_y=1,IV,plugin,0.2
1,-0.231604332840309,0.017722982376999208,-0.1665689135412877,-0.046392670988474716,1.0,0.4,-0.16204506065857888,m_y=0,IV,plugin,0.2
2,-0.41324354445870704,0.0914785708901837,-0.2898859934197865,-0.03187898014873678,1.0,0.4,-0.04007771574355151,m_a=0,IV,plugin,0.2
3,-0.06605663090181331,0.03313003487379871,-0.06605663090181331,0.03313003487379869,1.0,1.0,-0.04121063449356993,m_a=1,IV,plugin,0.2
4,-0.17912497518100282,0.0433249751810028,-0.11768674688606844,-0.01811325311393154,1.0,1.0,-0.05679999999999998,m_u,IV,plugin,0.2
0,-0.4010878343630477,-0.10447890767126637,-0.34087866988029647,-0.1658525886124813,1.0,1.0,-0.2599813432835821,m_y=1,IV,plugin,0.2
1,-0.30335165208951254,0.02316877338904628,-0.22237515250406764,-0.05632309017528605,1.0,1.0,-0.1505387931034483,m_y=0,IV,plugin,0.2
2,-0.4246037000185751,0.19432400128813818,-0.2777091265226951,0.047429427792258186,1.0,1.0,-0.06346350920009641,m_a=0,IV,plugin,0.2
3,-0.10159967859551362,0.021957087626500636,-0.10159967859551366,0.021957087626500577,1.0,1.0,-0.05058900606928779,m_a=1,IV,plugin,0.2
4,-0.20651948283585098,0.06371948283585108,-0.13374056639731727,-0.009059433602682701,1.0,1.0,-0.0695,m_u,IV,plugin,0.2
0,-0.3962447663364544,-0.09982141582463722,-0.33523835566411636,-0.16198081837475947,1.0,1.0,-0.2591220068415051,m_y=1,IV,plugin,0.2
1,-0.30963908447411714,0.012120230054540927,-0.23051377775366028,-0.06585411434603428,1.0,1.0,-0.15143520472773322,m_y=0,IV,plugin,0.2
2,-0.40502379303572134,0.2032149051117796,-0.2588644773940324,0.05705558947009047,1.0,1.0,-0.06545201558817099,m_a=0,IV,plugin,0.2
3,-0.09682363431051183,0.025158754468811374,-0.09682363431051191,0.025158754468811283,1.0,1.0,-0.04881080083976619,m_a=1,IV,plugin,0.2
4,-0.1964261248958107,0.07162612489581076,-0.1236168618089033,-0.001183138191096647,1.0,1.0,-0.06459999999999999,m_u,IV,plugin,0.2
0,-0.34379731548979964,-0.10249084135706613,-0.2926243205383692,-0.15435418596374695,1.0,1.0,-0.24939286381468334,m_y=1,IV,plugin,0.2
1,-0.2446009194466468,0.01908427298530546,-0.17712354019480242,-0.04735285138820998,1.0,1.0,-0.1493436625780073,m_y=0,IV,plugin,0.2
2,-0.40717107246103224,0.11404168517248463,-0.28082741839798303,-0.0123019688905645,1.0,1.0,-0.05843613221012878,m_a=0,IV,plugin,0.2
3,-0.07531596507645653,0.028135897149531908,-0.07531596507645659,0.02813589714953187,1.0,1.0,-0.045941358338219884,m_a=1,IV,plugin,0.2
4,-0.18419896149757792,0.04529896149757793,-0.12184836821746317,-0.017051631782536873,1.0,1.0,-0.06410000000000002,m_u,IV,plugin,0.2
0,-0.3390877170804537,-0.11864275520658969,-0.2914874898036969,-0.16694820703740185,1.0,1.0,-0.26160614002246346,m_y=1,IV,plugin,0.2
1,-0.24058355478216903,-0.0007295834630092424,-0.17827556087476454,-0.06233591372504109,1.0,1.0,-0.1669171318162301,m_y=0,IV,plugin,0.2
2,-0.40191793834313216,0.08628733224648807,-0.28412612032922263,-0.031504485767421576,1.0,1.0,-0.05312588077987318,m_a=0,IV,plugin,0.2
3,-0.06471542509336685,0.028366594406684587,-0.06471542509336682,0.02836659440668466,1.0,1.0,-0.044841547966282536,m_a=1,IV,plugin,0.2
4,-0.17379375129356242,0.03719375129356246,-0.11462692110517561,-0.02197307889482438,1.0,1.0,-0.062,m_u,IV,plugin,0.2
0,-0.3226560971382004,-0.1002693095678138,-0.2712189776846623,-0.1522925153968987,1.0,1.0,-0.25413590055145335,m_y=1,IV,plugin,0.2
1,-0.2321077451654115,0.011646105501455173,-0.16588385207816908,-0.053933967917721794,1.0,1.0,-0.15794000645091927,m_y=0,IV,plugin,0.2
2,-0.4117911700165062,0.08667778875657858,-0.2851147130028556,-0.03999866825707204,1.0,1.0,-0.057485044012240694,m_a=0,IV,plugin,0.2
3,-0.053577180013732226,0.037108210448992554,-0.05357718001373235,0.03710821044899244,1.0,1.0,-0.04396164080750653,m_a=1,IV,plugin,0.2
4,-0.17389930676463444,0.04359930676463455,-0.11032039298948322,-0.019979607010516764,1.0,1.0,-0.0625,m_u,IV,plugin,0.2
0,-0.38577318780606207,-0.12693188055585722,-0.33351997107160847,-0.18003671997088694,1.0,1.0,-0.26477606461086634,m_y=1,IV,plugin,0.2
1,-0.283621780934982,0.004855656091846017,-0.21247351836459877,-0.06511784723967946,1.0,1.0,-0.17080404217926187,m_y=0,IV,plugin,0.2
2,-0.4133102731774625,0.14549377201903535,-0.2853461810143787,0.01752967985595142,1.0,1.0,-0.05257507182785881,m_a=0,IV,plugin,0.2
3,-0.08913453057219399,0.02108517577946769,-0.08913453057219399,0.021085175779467724,1.0,1.0,-0.04425060810690706,m_a=1,IV,plugin,0.2
4,-0.19491262102078397,0.04321262102078394,-0.1311417156913111,-0.0205582843086889,1.0,1.0,-0.06650000000000002,m_u,IV,plugin,0.2
0,-0.3806394251435684,-0.11037064733792794,-0.32626045289012834,-0.16593276706181737,1.0,1.0,-0.2413122046149569,m_y=1,IV,plugin,0.2
1,-0.28778344225972746,0.005530401087644643,-0.21652942986760865,-0.06489745043547546,1.0,1.0,-0.1628841350852427,m_y=0,IV,plugin,0.2
2,-0.3771716575695999,0.17011095168348697,-0.24519743046876155,0.03813672458264867,1.0,1.0,-0.03808578120165168,m_a=0,IV,plugin,0.2
3,-0.09647251260776475,0.01897126115275911,-0.09647251260776477,0.018971261152759065,1.0,1.0,-0.03949275362318838,m_a=1,IV,plugin,0.2
4,-0.18891189788137006,0.058611897881370126,-0.12250246680422823,-0.007797533195771739,1.0,1.0,-0.055200000000000006,m_u,IV,plugin,0.2
0,-0.39600634650332134,-0.09574638352733536,-0.3339849474503211,-0.1591069297798529,1.0,1.0,-0.26329539093114385,m_y=1,IV,plugin,0.2
1,-0.28924006845541056,0.04139131306870787,-0.2043089119926579,-0.04183441719574732,1.0,1.0,-0.152014652014652,m_y=0,IV,plugin,0.2
2,-0.4658217724611567,0.17786137503534194,-0.3114734948639678,0.02351309743815318,1.0,1.0,-0.06489932224672118,m_a=0,IV,plugin,0.2
3,-0.09692919184895049,0.02967565314409575,-0.09692919184895046,0.029675653144095787,1.0,1.0,-0.05144275253449637,m_a=1,IV,plugin,0.2
4,-0.21713910766110192,0.0637391076611019,-0.14017333903726378,-0.013226660962736284,1.0,1.0,-0.07055000000000003,m_u,IV,plugin,0.2
0,-0.3509160537216581,-0.11726022387936552,-0.3014286848551693,-0.16742928008791017,1.0,1.0,-0.2591497227356747,m_y=1,IV,plugin,0.2
1,-0.2544161538996764,0.004280337223003139,-0.1888707926542487,-0.06047903916071544,1.0,1.0,-0.16198257080610023,m_y=0,IV,plugin,0.2
2,-0.4045618806960262,0.10872761451328698,-0.28222253048962204,-0.013611735693117147,1.0,1.0,-0.057050883767088834,m_a=0,IV,plugin,0.2
3,-0.07323953617573853,0.026656433811580137,-0.07323953617573854,0.026656433811580137,1.0,1.0,-0.04470884605522596,m_a=1,IV,plugin,0.2
4,-0.18203848370257664,0.0401384837025766,-0.12102784975464287,-0.020872150245357164,1.0,1.0,-0.06585000000000002,m_u,IV,plugin,0.2
0,-0.4124690476909434,-0.1046412821883077,-0.34909949263614937,-0.1692261951765373,1.0,1.0,-0.264904386951631,m_y=1,IV,plugin,0.2
1,-0.3214185959633292,0.01508519600286593,-0.23769665435093046,-0.06717610049618009,1.0,1.0,-0.1654522074582083,m_y=0,IV,plugin,0.2
2,-0.4316423020578865,0.2121906452555725,-0.279949626974505,0.060497970172190926,1.0,1.0,-0.05619019504833145,m_a=0,IV,plugin,0.2
3,-0.09766450410233272,0.02720594422979261,-0.09766450410233271,0.027205944229792656,1.0,1.0,-0.04686442159990756,m_a=1,IV,plugin,0.2
4,-0.2049168094830403,0.07161680948304022,-0.12915390291264536,-0.004146097087354655,1.0,1.0,-0.06410000000000002,m_u,IV,plugin,0.2
0,-0.39519946680916196,-0.10026339732167153,-0.33523050500058166,-0.16137372731749594,1.0,1.0,-0.24469084758504037,m_y=1,IV,plugin,0.2
1,-0.31104822167853285,0.006025851462740439,-0.2342479027301027,-0.06966543790067822,1.0,1.0,-0.17493054071382774,m_y=0,IV,plugin,0.2
2,-0.40612943649938,0.2010274926014358,-0.26303864881531613,0.05793670491737189,1.0,1.0,-0.035805665742046855,m_a=0,IV,plugin,0.2
3,-0.09364371995358778,0.02896862625446319,-0.09364371995358786,0.028968626254463135,1.0,1.0,-0.03423807511479493,m_a=1,IV,plugin,0.2
4,-0.19206572967347435,0.0735657296734744,-0.12077074470988958,0.002270744709889577,1.0,1.0,-0.04834999999999999,m_u,IV,plugin,0.2
0,-0.3468963044681585,-0.1210664186519677,-0.29592246004218575,-0.17268083382279686,1.0,1.0,-0.26112433620216075,m_y=1,IV,plugin,0.25
1,-0.24077468592103682,0.011638593275743837,-0.1717915967891228,-0.05644001681488203,1.0,0.6,-0.17107292355144305,m_y=0,IV,plugin,0.25
2,-0.4259468579091146,0.08744350152709808,-0.2993090362463263,-0.0391943201356901,1.0,0.8,-0.05055830175451037,m_a=0,IV,plugin,0.25
3,-0.06445339087148888,0.026173686834495457,-0.06445339087148887,0.026173686834495453,1.0,1.0,-0.0423876799090912,m_a=1,IV,plugin,0.25
4,-0.18582746311433226,0.0315274631143323,-0.12235025500585968,-0.03194974499414031,1.0,1.0,-0.06495000000000001,m_u,IV,plugin,0.25
0,-0.3451016048717831,-0.11429027175227877,-0.29574518149814055,-0.16427436405412052,1.0,1.0,-0.25365363536719043,m_y=1,IV,plugin,0.25
1,-0.252459076942828,0.006331619447480929,-0.1871531639023935,-0.058358036800229364,1.0,1.0,-0.16604065399911624,m_y=0,IV,plugin,0.25
2,-0.406861325250348,0.10325074565611791,-0.2845240698030775,-0.019086509791152645,1.0,1.0,-0.05308025064852884,m_a=0,IV,plugin,0.25
3,-0.06921669534356052,0.030984521204949544,-0.06921669534356045,0.030984521204949638,1.0,1.0,-0.039557797221371316,m_a=1,IV,plugin,0.25
4,-0.18284137203678916,0.03974137203678905,-0.12155040705770655,-0.02154959294229348,1.0,1.0,-0.06370000000000002,m_u,IV,plugin,0.25
0,-0.4101745371324739,-0.10364843653341513,-0.3473216871603924,-0.16770379017888112,1.0,1.0,-0.254666420255036,m_y=1,IV,plugin,0.25
1,-0.30830942918568494,0.030739784244231738,-0.22254975205853014,-0.05319025550447913,1.0,1.0,-0.1551536282414469,m_y=0,IV,plugin,0.25
2,-0.4315258274100272,0.20474802209817336,-0.2791116299794457,0.052333824667591664,1.0,1.0,-0.05422835716600283,m_a=0,IV,plugin,0.25
3,-0.1047120558635859,0.020145188573705553,-0.10471205586358585,0.0201451885737056,1.0,1.0,-0.04724962245706077,m_a=1,IV,plugin,0.25
4,-0.21280482540721843,0.06420482540721842,-0.1373216941297229,-0.011278305870277141,1.0,1.0,-0.0666,m_u,IV,plugin,0.25
0,-0.3583630789228129,-0.10875879141478988,-0.3046119478806198,-0.16332779431531125,1.0,1.0,-0.23949010035259016,m_y=1,IV,plugin,0.25
1,-0.26332157347653773,0.014701394807762936,-0.19188143133456007,-0.05595148241103102,1.0,1.0,-0.1806689786329567,m_y=0,IV,plugin,0.25
2,-0.4174069501978769,0.12653038774784092,-0.28478764146886826,-0.006088920981167678,1.0,1.0,-0.027992812276887824,m_a=0,IV,plugin,0.25
3,-0.07555796827182422,0.030137991575951494,-0.0755579682718242,0.030137991575951546,1.0,1.0,-0.029636003466528504,m_a=1,IV,plugin,0.25
4,-0.19094109666992398,0.047541096669923934,-0.12422032244835979,-0.019179677551640236,1.0,1.0,-0.05170000000000001,m_u,IV,plugin,0.25
0,-0.3820878181252563,-0.07955348029116246,-0.3184063070283477,-0.14442464920013526,1.0,1.0,-0.24504405286343617,m_y=1,IV,plugin,0.25
1,-0.2933116395516146,0.03732123910401437,-0.2100913943156598,-0.04466536818716851,1.0,1.0,-0.1757469244288225,m_y=0,IV,plugin,0.25
2,-0.4730977617530712,0.17898694696273804,-0.31705204565788436,0.022941230867551118,1.0,1.0,-0.03225024995335474,m_a=0,IV,plugin,0.25
3,-0.08268445240724173,0.048184086617825805,-0.08268445240724168,0.04818408661782587,1.0,1.0,-0.03536035229132228,m_a=1,IV,plugin,0.25
4,-0.20977888251477705,0.07727888251477703,-0.13131129417631232,-0.0011887058236876413,1.0,1.0,-0.05349999999999998,m_u,IV,plugin,0.25
0,-0.3542918444454493,-0.09958564399291632,-0.30089686731202603,-0.1539043240414395,1.0,1.0,-0.24730489265640837,m_y=1,IV,plugin,0.25
1,-0.25777140372955243,0.022034815046965982,-0.18720484356922829,-0.047662224973235585,1.0,1.0,-0.16595605116431617,m_y=0,IV,plugin,0.25
2,-0.43027270305587173,0.1235181707965876,-0.2971895182136386,-0.009565014045645538,1.0,1.0,-0.04439153200324991,m_a=0,IV,plugin,0.25
3,-0.07664684658620377,0.03547547650692775,-0.0766468465862038,0.035475476506927756,1.0,1.0,-0.03879305803978517,m_a=1,IV,plugin,0.25
4,-0.19288629134648094,0.05238629134648094,-0.12613176582961677,-0.014368234170383243,1.0,1.0,-0.058300000000000005,m_u,IV,plugin,0.25
0,-0.35795541722835844,-0.10407443577446292,-0.3056035982072329,-0.15741059285975995,1.0,1.0,-0.2603287024425679,m_y=1,IV,plugin,0.25
1,-0.2490020285720384,0.03579330544340524,-0.17686901015711026,-0.03536675858180541,1.0,1.0,-0.1561143874485368,m_y=0,IV,plugin,0.25
2,-0.45346404084039227,0.10675938197485993,-0.32032709150348626,-0.026377567362045884,1.0,1.0,-0.0591179128221791,m_a=0,IV,plugin,0.25
3,-0.079612446887175,0.036233020996068156,-0.07961244688717492,0.03623302099606824,1.0,1.0,-0.04871846078219577,m_a=1,IV,plugin,0.25
4,-0.20608112431363357,0.043081124313633604,-0.1388203375086287,-0.02417966249137127,1.0,1.0,-0.07319999999999999,m_u,IV,plugin,0.25
0,-0.28292982353038004,-0.1164394886230747,-0.24643211906376522,-0.1533048341629649,1.0,0.2,-0.25153542946191215,m_y=1,IV,plugin,0.25
1,-0.1858120550581271,-0.003764186559733762,-0.13868526937075032,-0.050553971548560964,1.0,0.0,-0.16950830491695082,m_y=0,IV,plugin,0.25
2,-0.404613801040528,-0.011603537426664179,-0.31063168862521007,-0.10558564984198224,1.0,0.0,-0.04300955092003245,m_a=0,IV,plugin,0.25
3,-0.036607321976532735,0.039658137571955264,-0.0366073219765327,0.0396581375719553,0.4,0.4,-0.039693873227723886,m_a=1,IV,plugin,0.25
4,-0.15385341183110618,0.016353411831106147,-0.10697043505272477,-0.03052956494727524,1.0,1.0,-0.060149999999999995,m_u,IV,plugin,0.25
0,-0.40555510349619944,-0.10023292343994224,-0.3422623203077718,-0.16460831166644208,1.0,1.0,-0.2478530970217431,m_y=1,IV,plugin,0.25
1,-0.3065964435635813,0.034515353886997155,-0.2201685290457706,-0.05014190481120042,1.0,1.0,-0.1562845151314336,m_y=0,IV,plugin,0.25
2,-0.42780539649625765,0.2028636220330846,-0.2752421018769654,0.05030032741379251,1.0,1.0,-0.048949783958235016,m_a=0,IV,plugin,0.25
3,-0.10258761574794135,0.022438788875349537,-0.10258761574794131,0.022438788875349523,1.0,1.0,-0.04374733954864207,m_a=1,IV,plugin,0.25
4,-0.2134484705063056,0.06394847050630549,-0.13770079472782698,-0.01179920527217306,1.0,1.0,-0.0649,m_u,IV,plugin,0.25
0,-0.3213781639531737,-0.12535007445116192,-0.27777031170319605,-0.16948208255465522,1.0,1.0,-0.261070780399274,m_y=1,IV,plugin,0.25
1,-0.21043981220406544,0.008583456829590209,-0.15127886685906447,-0.04992377439668317,1.0,0.0,-0.1700445434298441,m_y=0,IV,plugin,0.25
2,-0.4174143664343988,0.03466299406443667,-0.3072886295669005,-0.07546274280306162,1.0,0.0,-0.04830557977923455,m_a=0,IV,plugin,0.25
3,-0.05353015661291035,0.030065899676587703,-0.053530156612910405,0.030065899676587644,1.0,1.0,-0.04393313449165892,m_a=1,IV,plugin,0.25
4,-0.17641038288066566,0.017510382880665688,-0.12093454293366342,-0.03796545706633659,1.0,1.0,-0.06749999999999999,m_u,IV,plugin,0.25
